video_id,text,like_count,published_at,source
Akj12zQniWw,"Có Nê Gíp, có KiuTi, có cả baby three NT mà ad lại bỏ sót dramma babyboo à 🌝",0,2025-01-10T03:42:13Z,youtube
Akj12zQniWw,t10 còn cái drama nào á mà bị drama negav đè xuống,0,2025-01-02T02:34:58Z,youtube
Akj12zQniWw,Ko có drama Chu Ngọc Quang Vinh à 🤔,0,2025-01-04T14:52:12Z,youtube
Akj12zQniWw,Ê cách dẫn chuyện na ná Monsieur Tuna,0,2025-01-02T15:54:08Z,youtube
Akj12zQniWw,"Bánh cuốn, pháo hoa đâu?",0,2025-01-05T13:51:34Z,youtube
Akj12zQniWw,Mà tháng 6 còn vụ về tháng tự hào của cộng đồng Làng Gốm Bát Tràng và cộng đồng Girl và Boy thẳng có tính không....?,0,2025-01-16T00:16:23Z,youtube
Akj12zQniWw,vụ hạt tiêu với mr vịt đâu,0,2025-01-06T02:40:46Z,youtube
Akj12zQniWw,vụ khăn giấy ướt của Negav là s z ạ?,0,2025-01-06T11:57:50Z,youtube
Akj12zQniWw,không có vụ Trình của HIEUTHUHAI hả,0,2025-01-02T04:19:32Z,youtube
Akj12zQniWw,ai mua tk premium ở acco ch ạ cho em xin review,0,2025-01-04T09:46:20Z,youtube
Akj12zQniWw,Có drama chuyển nhượng Z ko ae,0,2025-01-05T11:13:09Z,youtube
Akj12zQniWw,"Xin lỗi, nhưng nhạc của Ngọt như cuối đầu bài nhé, 10 người may ra có 1-2 người thấm nổi",0,2025-01-03T12:58:22Z,youtube
Akj12zQniWw,Đờm vĩnh biệt to vậy mà thiếu à,0,2025-01-14T04:11:11Z,youtube
Akj12zQniWw,Những lời bác Hồ muốn nói thà hi sinh vì nước còn hơn là sống mà không bảo vệ được quê hương,0,2025-04-07T03:08:23Z,youtube
Akj12zQniWw,đầu tháng 9 của cu QUANG VINH không thấy nhỉ,0,2025-01-10T14:26:53Z,youtube
Akj12zQniWw,ê ê tôi thấy ông còn thiếu drama của dino sakura đâu ba:)))),0,2025-01-11T01:24:12Z,youtube
Akj12zQniWw,Ê ông này nghe như đức reaction nhỉ,0,2025-01-04T13:40:42Z,youtube
Akj12zQniWw,Chủ kênh sợ thằng muối ah :)))),2,2025-01-08T06:33:51Z,youtube
Akj12zQniWw,Vụ Trường Giang Nam Em đâu,0,2025-01-01T19:58:12Z,youtube
Akj12zQniWw,diddy đâu?,0,2025-01-01T13:56:03Z,youtube
Akj12zQniWw,Anh Long? Anh Long GD đâu? Tại sao tôi không thấy anh Long? Anh Long bùng nổ thế cơ mà,0,2025-01-05T12:07:31Z,youtube
Akj12zQniWw,"ông thiếu trận drama kinh điển mém tí nữa là sbiz Việt chỉ còn mỗi Jack 5 củ rồi, ""đi tìm 3 que"" :))))))",0,2025-01-03T01:40:46Z,youtube
Akj12zQniWw,Drama về jack đâu anh,0,2025-01-01T05:55:50Z,youtube
Akj12zQniWw,làm vid về cuộc thánh chiến giữa Nhái và Gai con đi bro :)))) câu chuyện về Nhái đã đi var với tất cả các fandom như thế nào :))),3,2025-01-03T08:47:57Z,youtube
Akj12zQniWw,Làm ơn Làm gì thì nên tìm hiểu trước Huỳnh Huỳnh là gì cha nội người ta là Hùng Huỳnh,0,2025-01-18T06:01:15Z,youtube
Akj12zQniWw,:)))),0,2026-02-08T03:07:32Z,youtube
Akj12zQniWw,rồi de ao với lamminh sao rồi mọi người,0,2025-01-01T12:41:31Z,youtube
Akj12zQniWw,thằng duy muối đâu rồi anh,0,2025-01-04T18:24:39Z,youtube
Akj12zQniWw,"Kênh ơi làm thêm năm 2025 nữa đi kênh , em thấy nó cũng hót hòn họt ko kém đấy ❤",0,2025-05-31T13:44:20Z,youtube
Akj12zQniWw,Anh làm về drama dinosakura (sasuke) đi,0,2025-01-01T13:06:09Z,youtube
Akj12zQniWw,Tên của hùng ko phải huỳnh huỳnh mà là hùng huỳnh ! Lm ơn đọc đúng tên,0,2025-01-10T15:33:48Z,youtube
Akj12zQniWw,Khiết đan là ai đúng là ko biết thật,0,2025-01-10T04:49:12Z,youtube
Akj12zQniWw,Ê drama nào cũng có hít ít hay nhiều,0,2025-02-11T10:10:27Z,youtube
Akj12zQniWw,"Thề chứ, k theo dõi cơ mà để dấu chấm hỏi to đùng, chỉ là ca-nghệ sĩ thôi mà cũng có fan cuồng nhỉ @@",0,2025-01-13T23:32:46Z,youtube
Akj12zQniWw,"Dừa lắm Hùng Huỳnh và Kewtiie ơi, đụng và BTS và ARMY thì chỉ có tàn đời 😂😂😂",1,2025-01-01T10:44:27Z,youtube
Akj12zQniWw,Thiếu thích chân quang bằng tiến sĩ giả. Thiếu casim hoàng vũ nữa. Mr đờm nữa nhỉ,0,2025-01-02T06:02:30Z,youtube
Akj12zQniWw,Khai thật đi ông có họ hàng gì bên montertuna không??,0,2025-01-02T23:10:31Z,youtube
Akj12zQniWw,có 27p mà bảo 30p phông bạt vừa thôi =))),0,2025-01-06T02:15:32Z,youtube
Akj12zQniWw,MÈ XE ĐỨC NGHĨA LÀ J Ạ?,0,2025-01-01T11:37:55Z,youtube
Akj12zQniWw,Có bà hằng không có Thầy Minh Tuệ vật,0,2025-01-01T18:28:00Z,youtube
Akj12zQniWw,Oi 1:39 tui thấy ảnh của trường tooii aaa,1,2025-01-04T13:28:01Z,youtube
Akj12zQniWw,Ns ra cũng tội jack 5 củ. Ko lên tiếng thì ns trốn tránh mà nói ra thì bảo biện hộ này nọ,0,2025-12-04T03:38:06Z,youtube
Akj12zQniWw,drama anh jack cuar tôi đâu,0,2025-01-01T06:47:55Z,youtube
Akj12zQniWw,Có vụ 1 loạt nghệ sỹ diễn trc lá cờ rẻ rách nào đấy xong xin lỗi hàng loạt nữa mà,0,2025-01-03T05:32:50Z,youtube
